ts,providerid,click,revenue
2017070500,10,2978,4435.3199988492615
2017070721,19,5,0.14
2017071103,28,1021,0
2017071421,12,160,31.19939600000001
2017071908,28,1804,0
2017072010,16,2,3.704671
2017072608,21,2,1.8800000583632848
2017072615,800000000,4551,0
2017072719,10,9332,10877.029998024056
2017072815,16,5,13.669348999999999
2017080205,8,29,33.299999175215454
2017080315,28,1655,0
2017081015,21,7,17.45999958182269
2017081022,800000000,3932,
2017081222,16,4,3.1399980000000003
2017070418,19,8,0.20000000000000004
2017070610,31,1741,0
2017071102,60,117813,25672.27688432024
2017071118,12,151,30.61582299999998
2017071907,60,40126,8672.802037387155
2017072121,6,32,25.13000013361096
2017072704,28,1350,0
2017080314,60,107744,31095.887756460394
2017081001,8,39,59.84000068729934
2017081111,28,1852,
2017070307,31,1769,0
2017070404,6,11,63.07000267810817
2017070500,12,200,33.60240500000002
2017070514,26,14,0.47928400000000004
2017070721,21,36,77.39000130209207
2017071214,19,14,0.49000000000000005
2017072703,60,100945,20648.24010129536
2017073108,800000000,3598,0
2017080101,800000000,3156,0
2017080205,10,2721,4881.980026904781
2017080906,800000000,5189,
2017081110,60,48576,9857.901142671919
2017070418,21,1,2.0799998735091685
2017071103,31,2501,0
2017071200,6,2,
2017071310,26,11,0.49004400000000004
2017071908,31,482,0
2017072010,19,19,0.33
2017072121,8,63,76.53000041305523
2017072815,19,5,0.21999999999999997
2017080315,31,2309,0
2017080412,6,12,20.090000121799587
2017081001,10,6301,7202.470039715594
2017081222,19,4,0.17
2017070404,8,37,40.39000026426231
2017070514,28,1604,0
2017071007,26,2,0.11915500000000001
2017071214,21,27,26.650000098386386
2017071221,800000000,2434,0
2017072704,31,1844,0
2017072801,6,31,35.929999910423035
2017072911,26,1,0
2017080109,6,4,22.45000045770776
2017080205,12,105,13.642828000000007
2017080219,26,1,0.069735
2017081111,31,1535,
2017070513,60,78991,22342.001747571485
2017071200,8,65,111.0800004247968
2017071310,28,1339,0
2017072121,10,5606,6399.060022469973
2017072608,26,3,0.350139
2017072815,21,3,14.569999395333486
2017072822,800000000,2787,0
2017080301,19,10,0.26999999999999996
2017080412,8,56,109.22999851027635
2017080522,28,778,0
2017081001,12,104,
2017081222,21,3,3.270000009399424
2017070300,800000000,2299,0
2017070404,10,2314,3748.320048729197
2017070500,16,2,2.12826
2017071007,28,1537,0
2017072519,800000000,3485,0
2017072801,8,44,39.749999832985424
2017072911,28,1644,0
2017080109,8,23,23.499999682775083
2017080219,28,1545,0
2017080521,60,131375,26841.426029158276
2017081014,58,1,
2017070514,31,3823,0
2017070611,6,6,4.2699999831806315
2017070721,26,13,0.38458700000000007
2017071006,60,43840,9548.162877927578
2017071200,10,3782,4515.55003398109
2017071421,19,16,0.5953390000000002
2017071901,800000000,3236,0
2017072121,12,78,23.634014
2017072608,28,915,0
2017072910,60,42682,9434.911191289417
2017080218,60,120039,31965.36955932335
2017080301,21,7,20.459999278570518
2017080412,10,7220,12178.61007194496
2017081015,28,1630,
2017070308,6,11,26.73999923412451
2017070404,12,145,25.99468799999999
2017070418,26,10,0.5124609999999999
2017070720,58,1,0
2017071118,19,16,0.41000000000000003
2017071310,31,1046,0
2017072607,60,41397,8495.140241257976
2017072801,10,5247,5599.7600354747665
2017080109,10,3341,4302.560022127803
2017080522,31,1884,0
2017081014,60,96939,29010.34283495028
2017070417,58,1,0
2017070500,19,6,0.14
2017070611,8,41,72.48000027148294
2017070721,28,894,0
2017071007,31,849,0
2017071104,6,3,4.890000322208742
2017071200,12,230,39.466095
2017071214,26,11,0.5031939999999999
2017071421,21,6,13.95000049760264
2017071909,6,6,3.0200000431408816
2017072911,31,1689,0
2017080219,31,2433,0
2017080316,6,19,23.87000014770629
2017080412,12,76,17.515439
2017070308,8,12,22.810000751483496
2017070418,28,1107,0
2017070720,60,107214,28296.878669804995
2017071118,21,66,140.53000110075848
2017071213,58,2,0
2017072010,26,10,0.734209
2017072608,31,643,0
2017072705,6,21,19.48999982045378
2017072801,12,295,56.074684999999974
2017072815,26,1,0
2017080109,12,71,10.320774
2017081015,31,1603,
2017081112,6,33,202.7900034286368
2017081222,26,6,0
2017070417,60,94448,26668.81530474256
2017070500,21,5,6.540000180253429
2017070611,10,3852,6645.520031799319
2017071104,8,32,53.57000095893355
2017071214,28,1838,0
2017071909,8,24,22.940000121708454
2017072121,16,5,3.071282
2017072719,21,14,19.87000001473379
2017080316,8,73,183.33000562202764
2017081221,58,1,0.0532
2017070204,800000000,2205,0
2017070308,10,2079,2912.350018479542
2017070721,31,2012,0
2017071213,60,88196,23546.521931028423
2017072010,28,1748,0
2017072705,8,13,14.230000230178325
2017072815,28,1814,0
2017080301,26,1,0.067353
2017081001,19,3,
2017081112,8,25,41.26999965921298
2017081222,28,637,0
2017070418,31,3272,0
2017070515,6,44,125.31000543543776
2017070611,12,139,22.523278000000005
2017071000,800000000,2237,0
2017071104,10,2465,4242.4900365249305
2017071805,800000000,4273,0
2017071909,10,2970,4158.44000529648
2017072814,60,98250,27255.97856072176
2017080205,21,1,0.22999999784642977
2017080212,800000000,3866,0
2017080300,58,1,0
2017080316,10,9774,13970.960092247393
2017080412,16,2,1.7242989999999998
2017081221,60,127521,26241.23289114198
2017070308,12,31,7.290413000000001
2017071214,31,1669,0
2017071421,26,43,1.5948370000000016
2017072121,19,14,0.30000000000000004
2017072601,800000000,3656,0
2017072705,10,2490,4114.850021976903
2017072801,16,1,0.569999
2017080109,16,1,0.309793
2017080301,28,746,0
2017080523,6,21,13.720000030524515
2017081001,21,6,12.159999778795555
2017081112,10,7438,11291.460111607234
2017070404,19,7,0.31000000000000005
2017070515,8,126,168.09000097330897
2017071008,6,6,16.610000518999023
2017071104,12,123,20.32469699999999
2017071118,26,5,0.27075099999999996
2017071909,12,105,15.305584000000005
2017072010,31,804,0
2017072815,31,2177,0
2017072912,6,10,11.660000222850403
2017080300,60,130758,29368.275445124556
2017080316,12,219,41.734587000000005
2017081222,31,1828,0
2017070500,26,20,1.7629650000000001
2017071117,58,1,0
2017071200,19,8,0.30000000000000004
2017071311,8,55,110.20999970862532
2017071421,28,918,0
2017072121,21,25,57.55000240340976
2017072609,6,4,4.299999956591976
2017072705,12,98,18.565877
2017080412,19,8,0.5599999999999999
2017080523,8,41,32.51999991457991
2017081016,6,73,251.59000724204193
2017081112,12,44,
2017070404,21,9,33.73000008068008
2017070411,800000000,3131,0
2017070515,10,6581,11155.590076453194
2017070611,16,6,9.750916
2017071008,8,26,36.599999701217186
2017071118,28,1451,0
2017071420,60,107345,27609.677113118938
2017072718,58,2,0
2017072801,19,2,0.07
2017072912,8,64,125.61000179005552
2017080109,19,1,0.02
2017080301,31,3648,0
2017070108,800000000,3096,0
2017070500,28,743,0
2017070722,6,25,87.75999914654207
2017071117,60,113519,31049.829693593587
2017071200,21,20,31.779999709380395
2017071311,10,3735,5777.450040713125
2017072609,8,28,38.30999964220501
2017080412,21,1,1.2900000124781603
2017080523,10,5769,7819.5900821015575
2017081016,8,30,69.54000226800657
2017070419,6,30,110.80000325421148
2017070515,12,250,42.992729
2017071008,10,2222,2973.4600193213037
2017071104,16,1,1.21
2017071421,31,1382,0
2017071709,800000000,3407,0
2017071909,16,1,0.795692
2017072718,60,118439,32605.948087851586
2017072801,21,1,5.249999977825036
2017072912,10,5848,8931.300020485138
2017080109,21,1,0.20000000721430441
2017080116,800000000,3978,0
2017080316,16,1,0
2017081001,26,2,
2017070611,19,6,0.22000000000000003
2017070722,8,75,107.6700018217444
2017071118,31,1593,0
2017071311,12,81,14.553450000000005
2017072505,800000000,4154,0
2017072609,10,2789,2615.120006974072
2017080205,28,1231,0
2017080523,12,4,0.660891
2017081016,10,9327,12897.640072751787
2017081112,16,6,
2017070308,19,3,0.03
2017070419,8,57,78.28000033402391
2017070500,31,3791,0
2017071008,12,41,9.261829
2017072011,6,10,4.529999967863925
2017072121,26,25,2.256249999999999
2017072816,6,34,204.35999778534503
2017072912,12,107,21.732104
2017080204,60,78247,22782.38447277904
2017081001,28,925,
2017081223,6,86,229.8599929735597
2017070404,26,3,0.33237700000000003
2017070722,10,5177,7024.180025098972
2017071104,19,17,0.23000000000000004
2017071215,8,77,114.12999947065529
2017071909,19,24,0.32000000000000006
2017072609,12,35,6.012527999999998
2017080316,19,3,0.09000000000000001
2017081000,60,152984,29293.701683404495
2017081016,12,92,
2017070308,21,4,0.1399999958665927
2017070315,800000000,3131,0
2017070419,10,4662,6503.440029539418
2017070515,16,16,18.491089999999996
2017071200,26,7,0.326365
2017072011,8,55,66.98999913535593
2017072121,28,912,0
2017072705,19,7,0.11
2017072816,8,77,89.7199997222852
2017080205,31,2168,0
2017080302,6,16,16.14000047727294
2017080412,26,5,0.500575
2017081112,19,6,
2017081223,8,18,22.77999947820728
2017070404,28,1217,0
2017070722,12,179,33.04977699999999
2017071104,21,13,21.520000139773266
2017071111,800000000,3191,0
2017071215,10,6933,9974.890013123111
2017071311,16,3,4.342886999999999
2017071909,21,1,0.05999999866995045
2017071916,800000000,3544,0
2017072120,60,115629,29277.03511860655
2017072801,26,3,0.853341
2017080109,26,3,0.27217800000000003
2017080316,21,12,41.230001431417335
2017080323,800000000,3243,0
2017080411,58,1,0
2017080523,16,5,0.316362
2017081001,31,2503,
2017070403,60,86821,20062.26402026122
2017070419,12,188,34.66477800000001
2017071008,16,2,1.513129
2017071200,28,616,0
2017071422,6,42,26.420000839356568
2017072011,10,4812,6487.040036790295
2017072705,21,2,0.18999999201174886
2017072712,800000000,4084,0
2017072816,10,9897,13665.829995802225
2017072912,16,4,2.52
2017080302,8,50,50.890000269524506
2017080412,28,2245,0
2017081112,21,4,5.620000002725067
2017081223,10,4135,5662.8700209461595
2017070515,19,6,0.28
2017071119,6,4,
2017071215,12,157,30.288583000000006
2017072121,31,1150,0
2017072409,800000000,3507,0
2017072609,16,12,30.053506999999996
2017072801,28,853,0
2017080109,28,1755,0
2017080411,60,61063,14215.228937037744
2017081016,16,6,
2017070404,31,3659,0
2017070501,6,27,74.78000069747871
2017070611,26,9,0.38021099999999997
2017071311,19,11,0.16000000000000003
2017071422,8,73,99.84000204642724
2017072011,12,258,38.85336799999998
2017072800,60,158018,27471.484048354356
2017072816,12,154,45.878653
2017080108,60,43359,7566.465228494187
2017080302,10,4490,5311.540048218368
2017080523,19,6,0.16970400000000002
2017081223,12,82,12.228866000000002
2017070308,26,5,0
2017070515,21,58,148.88000116097135
2017070522,800000000,2029,0
2017071008,19,5,0.01
2017071119,8,108,235.79000160087404
2017071200,31,1859,0
2017072912,19,3,0.18000000000000002
2017080412,31,1965,0
2017070219,800000000,2384,0
2017070419,16,5,7.7539739999999995
2017070501,8,28,33.49000023493246
2017070611,28,1792,0
2017071104,26,13,0.507859
2017071311,21,2,0.4899999967864521
2017071422,10,5190,7549.020034388829
2017071909,26,3,0.387711
2017072609,19,26,0.5660950000000001
2017072801,31,2989,0
2017080109,31,1208,0
2017080206,6,10,10.380000033483103
2017080302,12,265,44.038802999999994
2017080316,26,4,0.202059
2017080523,21,2,1.6899999699567994
2017081016,19,4,
2017070308,28,1534,0
2017070610,60,42467,9829.719347996226
2017071015,800000000,3415,0
2017071119,10,7442,9980.770053275248
2017071215,16,1,0.12
2017072705,26,10,0.580041
2017080315,58,1,0
2017081002,6,37,107.35000203566858
2017081112,26,4,
2017070307,60,35412,7683.226867091909
2017070501,10,2772,4013.5499918898354
2017070722,19,7,0.229914
2017071104,28,980,0
2017071422,12,186,37.65512899999999
2017071909,28,1891,0
2017072011,16,4,6.219817
2017072609,21,1,
2017072616,800000000,3930,0
2017072816,16,6,17.528274
2017080206,8,17,19.380000645997768
2017080316,28,1508,0
2017081016,21,6,17.129999837108976
2017081023,800000000,4229,
2017081223,16,6,0.67
2017070419,19,2,0.03
2017070611,31,2571,0
2017071103,60,102431,20991.78244296855
2017071119,12,169,29.47764099999999
2017071908,60,40691,7709.394915951221
2017072122,6,20,10.059999989780753
2017072705,28,1335,0
2017080315,60,114131,33067.192226645486
2017081002,8,29,46.66999922355071
2017081112,28,1678,
2017070308,31,1575,0
2017070405,6,12,24.630000719590484
2017070501,12,196,34.79516499999998
2017070515,26,13,0.5587110000000001
2017070722,21,27,64.95000045396714
2017071215,19,16,0.20000000000000007
2017072704,60,81259,19938.356923164123
2017073109,800000000,3562,0
2017080102,800000000,3230,0
2017080206,10,2340,3290.6800287486526
2017080907,800000000,4335,
2017081111,60,61412,14472.193519052465
2017070419,21,14,29.249999950158873
2017071104,31,1979,0
2017071311,26,12,0.5335070000000002
2017071909,31,481,0
2017072011,19,60,0.6386320000000003
2017072122,8,38,61.15000096344116
2017072816,19,6,0.18
2017080316,31,1991,0
2017080413,6,15,30.460000030375145
2017080523,26,2,0
2017081002,10,5710,6089.719994634025
2017081223,19,4,0.16
2017070405,8,26,13.200000200103442
2017070515,28,1392,0
2017071008,26,8,0.413734
2017071215,21,23,41.37999942459358
2017071222,800000000,2395,0
2017071310,58,1,0
2017071422,16,1,1.545763
2017072705,31,1903,0
2017072802,6,17,16.730000382024716
2017080206,12,62,9.802566000000002
2017081112,31,1924,
2017070514,60,88949,26057.77859101867
2017071119,16,2,1.1400000000000001
2017071201,8,57,43.01000071823464
2017071311,28,1572,0
2017072011,21,3,2.9100000749960717
2017072122,10,4702,5559.039991568267
2017072609,26,7,0.808419
2017072816,21,13,39.96999987472042
2017072823,800000000,2868,0
2017072911,58,1,0
2017080302,19,6,0.05
2017080413,8,70,208.40000111311844
2017080523,28,685,0
2017081002,12,128,
2017081016,26,3,
2017070301,800000000,2690,0
2017070405,10,1919,2953.2100383673924
2017071008,28,1512,0
2017071310,60,45658,9448.890184182499
2017072802,8,55,71.32000187132675
2017072912,28,1138,0
2017080522,60,111366,24446.607098143362
2017070515,31,3857,0
2017070612,6,9,34.56000082725225
2017070722,26,14,0.28020300000000004
2017071007,60,34767,7844.859190715885
2017071119,18,6,0
2017071201,10,3633,4659.300014225214
2017071422,19,16,0.33
2017071902,800000000,3208,0
2017072122,12,71,22.890942999999996
2017072609,28,1108,0
2017072911,60,55790,13781.939762970342
2017080219,60,124069,31373.964096507567
2017080413,10,9349,15266.66003419164
2017081016,28,1322,
2017070309,6,10,32.39000058796309
2017070405,12,83,15.238264999999998
2017070419,26,16,1.189464
2017070721,58,1,0
2017071119,19,7,0.15
2017071311,31,1419,0
2017072608,60,47359,7393.562108043359
2017072802,10,4799,5028.0099961055175
2017080523,31,2024,0
2017080620,6,22,48.07000185953777
2017081015,60,105643,31448.986455618004
2017070418,58,2,0
2017070501,19,2,0.08
2017070612,8,62,100.71000127871973
2017070722,28,833,0
2017071008,31,801,0
2017071105,6,4,2.7200000981234345
2017071201,12,223,38.507515000000005
2017071215,26,24,0.697694
2017071422,21,2,2.69999995069311
2017072912,31,2232,0
2017080317,6,24,58.600000602653274
2017080413,12,91,21.751382
2017070309,8,15,19.29999993021885
2017070419,28,1214,0
2017070721,60,116475,27233.481986169732
2017071119,21,49,78.41000090905857
2017072011,26,9,0.774923
2017072609,31,699,0
2017072706,6,15,19.55000016422344
2017072802,12,311,60.745172999999944
2017072816,26,1,0.284447
2017080620,8,35,47.2300002927466
2017081016,31,1522,
2017081113,6,36,146.38999757830283
2017081223,26,1,0
2017070418,60,93262,25646.912947195946
2017070501,21,9,9.049999951370484
2017070612,10,5165,8062.169995395348
2017071105,8,34,83.55000268903251
2017071215,28,1501,0
2017080206,19,2,0.02
2017080317,8,69,104.16000010269175
2017081222,58,1,0.1824
2017070205,800000000,3429,0
2017070309,10,2235,3233.0200183495604
2017070405,16,1,1.283342
2017070722,31,1779,0
2017071214,60,98569,26413.9540477439
2017072011,28,1891,0
2017072706,8,15,7.580000202265511
2017072816,28,1489,0
2017080620,10,6759,8553.310018890495
2017081002,19,2,
2017081113,8,34,54.300000274294554
2017081223,28,496,0
2017070419,31,2979,0
2017070516,6,53,75.98000192387397
2017070612,12,134,19.155661000000016
2017071001,800000000,2341,0
2017071105,10,2209,3614.3800098626657
2017071806,800000000,3829,0
2017072010,60,48486,9518.58663314873
2017072815,60,95128,24806.461654332234
2017080206,21,2,1.3800000397662016
2017080213,800000000,4295,0
2017080301,58,1,0
2017080317,10,9312,12608.090054529372
2017080413,16,3,1.5065650000000002
2017081222,60,111322,24879.204035843948
2017070309,12,25,4.470627
